split,kelas,nama_file,path,ekstensi,ukuran_file_kb,width,height,aspect_ratio,mode,format,brightness,contrast,sharpness,corrupt,error,md5,mean_R,mean_G,mean_B
val,biological,biological_629.jpg,..\data\split\val\biological\biological_629.jpg,.jpg,11.7744140625,169,179,0.9441340782122905,RGB,JPEG,145.76149548775248,52.932317205367816,1373.0239075042111,False,,15642e44a347704460fa7dd711388e8f,164.35863277247034,149.33288155763447,123.59297213315263
val,biological,biological_636.jpg,..\data\split\val\biological\biological_636.jpg,.jpg,9.853515625,144,114,1.263157894736842,RGB,JPEG,151.58826754385964,68.62813854297549,3179.230685025443,False,,067979dfb935bd8d0305dae554287686,206.62743664717348,152.10526315789474,96.03210282651072
val,biological,biological_641.jpg,..\data\split\val\biological\biological_641.jpg,.jpg,10.7763671875,119,149,0.7986577181208053,RGB,JPEG,126.78243377888067,71.95593977517544,2883.674323217074,False,,b29509b8f366a7c2b2cc84b2cf562171,161.20004511871863,124.57374090575827,94.57351531216513
val,biological,biological_651.jpg,..\data\split\val\biological\biological_651.jpg,.jpg,27.3662109375,255,153,1.6666666666666667,RGB,JPEG,170.120013669956,76.2687639556073,4586.265918777907,False,,cc52b963a3dbf4b2dc9a82c16feb8475,201.48929898756887,175.44426502627195,133.42647699602716
val,biological,biological_659.jpg,..\data\split\val\biological\biological_659.jpg,.jpg,20.9501953125,243,145,1.6758620689655173,RGB,JPEG,128.5505794427889,63.56328116993645,1458.0719788190986,False,,55f4c0fcf55b1b2cf5ded20de1f424aa,184.41041577976443,132.13006953313467,69.11125301546757
val,biological,biological_660.jpg,..\data\split\val\biological\biological_660.jpg,.jpg,20.9306640625,246,168,1.4642857142857142,RGB,JPEG,179.15322138340431,73.22426152079649,1921.5793769663424,False,,ca0fe6b1c7786247d234cb1721c95fe2,215.9864740611692,199.528866627952,121.94432346109176
val,biological,biological_665.jpg,..\data\split\val\biological\biological_665.jpg,.jpg,18.1943359375,208,163,1.2760736196319018,RGB,JPEG,126.14984465943054,85.64043489251432,1311.0758129891876,False,,341d74046b2efa90474286972f3dc4bd,138.49262623879187,124.20210004719208,115.7548076923077
val,biological,biological_670.jpg,..\data\split\val\biological\biological_670.jpg,.jpg,23.9208984375,196,171,1.1461988304093567,RGB,JPEG,102.23697139674583,75.7703577964654,2395.295644283042,False,,2c71d1cf7e95a44ee6a99e2fe629665d,154.17952619644348,112.0794844253491,40.45190356844492
val,biological,biological_680.jpg,..\data\split\val\biological\biological_680.jpg,.jpg,19.8427734375,251,151,1.6622516556291391,RGB,JPEG,121.71957644037536,47.899450958582406,1030.4229046062112,False,,6de19b25941e6cbb9be29c95ce7832ce,141.87335426505896,123.34152133189097,99.94385372417614
val,biological,biological_681.jpg,..\data\split\val\biological\biological_681.jpg,.jpg,10.76953125,160,240,0.6666666666666666,RGB,JPEG,93.78933159722222,72.54214952264468,1821.584933460829,False,,4eeac5a55d975dd3b1af021b6741d0e2,132.96893229166668,100.389140625,48.009921875
val,biological,biological_691.jpg,..\data\split\val\biological\biological_691.jpg,.jpg,8.3037109375,225,225,1.0,RGB,JPEG,89.79570699588477,57.285770245314175,1850.9589418768114,False,,288b61b8883e18298e59227a931e80b0,94.86026666666666,116.1752098765432,58.351644444444446
val,biological,biological_79.jpg,..\data\split\val\biological\biological_79.jpg,.jpg,3.513671875,318,159,2.0,RGB,JPEG,227.51321809527576,50.531428243064745,1340.6804734889804,False,,d388628d9ba5481f06819c5db59045ae,237.2010403069499,230.19736165499782,215.1412523238796
val,biological,biological_84.jpg,..\data\split\val\biological\biological_84.jpg,.jpg,9.6376953125,328,154,2.1298701298701297,RGB,JPEG,94.22661281807623,57.547465874306326,2708.7582250046503,False,,c1f667eed38050ddb5923faac70ef162,90.97861894203358,117.44716107063668,74.25405844155844
val,biological,biological_85.jpg,..\data\split\val\biological\biological_85.jpg,.jpg,6.767578125,300,168,1.7857142857142858,RGB,JPEG,172.3048611111111,79.45822820375277,2911.041415075821,False,,c77b97d7eefb22b14af84d356f03bc6b,173.34960317460317,177.39771825396826,166.16726190476192
val,biological,biological_9.jpg,..\data\split\val\biological\biological_9.jpg,.jpg,10.9033203125,276,183,1.5081967213114753,RGB,JPEG,116.25255405084343,69.3949216590491,3331.124074517733,False,,897cd4b5472d17ebe873dd7bd19cc979,108.15128296507484,120.72996357012751,119.87641561732795
val,cardboard,cardboard_1.jpg,..\data\split\val\cardboard\cardboard_1.jpg,.jpg,4.93359375,270,187,1.4438502673796791,RGB,JPEG,198.80993596091636,57.879030711653634,2845.5527902879758,False,,200560e59f81ac1cf6231c6e2cce3b96,222.75486234898,200.9833432362844,172.69160229748465
val,cardboard,cardboard_1000.jpg,..\data\split\val\cardboard\cardboard_1000.jpg,.jpg,16.865234375,512,384,1.3333333333333333,RGB,JPEG,169.6444380018446,58.34687123316408,940.4402415615559,False,,0f5f694ff3cb7ddf65a3b05337f3f2f9,178.8065388997396,170.75760396321616,159.36917114257812
val,cardboard,cardboard_1004.jpg,..\data\split\val\cardboard\cardboard_1004.jpg,.jpg,37.9091796875,288,769,0.37451235370611186,RGB,JPEG,157.53686395270432,103.01290297652673,4006.2598613664004,False,,1ce7939446a322863f87a57f63b05149,169.51800679092617,186.16824700187834,116.92433806530848
val,cardboard,cardboard_1010.jpg,..\data\split\val\cardboard\cardboard_1010.jpg,.jpg,9.361328125,158,318,0.4968553459119497,RGB,JPEG,163.75157232704402,68.88259350622802,4880.570636731726,False,,835cdc57f9babdabc359a6153b06ed65,205.19409282700423,181.05998726216066,105.0006368919672
val,cardboard,cardboard_1018.jpg,..\data\split\val\cardboard\cardboard_1018.jpg,.jpg,13.447265625,512,384,1.3333333333333333,RGB,JPEG,144.93185085720486,47.984738302152984,318.6861890038837,False,,6534792e4edcf026d00fb02ad9652b82,161.82220967610678,147.13641866048178,125.83692423502605
val,cardboard,cardboard_1040.jpg,..\data\split\val\cardboard\cardboard_1040.jpg,.jpg,27.9130859375,550,550,1.0,RGB,JPEG,212.0420385674931,74.78274474467169,1282.7474416766509,False,,d2746c6d8e6d9f29102c9f99ae0bb4da,228.11498512396693,216.77464462809917,191.23648595041323
val,cardboard,cardboard_1041.jpg,..\data\split\val\cardboard\cardboard_1041.jpg,.jpg,19.041015625,512,384,1.3333333333333333,RGB,JPEG,175.10562642415366,64.36250777355784,1603.7712139493221,False,,5905e021deaf84195dac349b7b6676a6,166.79225158691406,182.69407653808594,175.83055114746094
val,cardboard,cardboard_1045.jpg,..\data\split\val\cardboard\cardboard_1045.jpg,.jpg,21.5830078125,512,384,1.3333333333333333,RGB,JPEG,126.33485921223958,53.565506751714395,482.55575704013216,False,,098647d5f9d85187a10075dc65df9790,158.98511250813803,125.96194458007812,94.05752054850261
val,cardboard,cardboard_1052.jpg,..\data\split\val\cardboard\cardboard_1052.jpg,.jpg,49.41015625,1200,798,1.5037593984962405,RGB,JPEG,229.77034217488165,53.9640288366785,942.8337142943241,False,,4ed1b547831c2db57afe6dd750973a0a,240.94194444444443,231.4219089390142,216.9471731411863
val,cardboard,cardboard_1058.jpg,..\data\split\val\cardboard\cardboard_1058.jpg,.jpg,4.5439453125,225,225,1.0,RGB,JPEG,180.66313086419754,67.88421840520634,2507.411137865472,False,,6f70bf7882e13a363a8fc35a679b3ebe,195.7641086419753,180.6048987654321,165.6203851851852
val,cardboard,cardboard_1065.jpg,..\data\split\val\cardboard\cardboard_1065.jpg,.jpg,81.0537109375,1000,1000,1.0,RGB,JPEG,225.167633,60.71803572945998,839.1143358473909,False,,75a90c9b39dd7f036ee5611f3c4174f7,223.539805,226.649369,225.313725
val,cardboard,cardboard_1068.jpg,..\data\split\val\cardboard\cardboard_1068.jpg,.jpg,9.5625,512,384,1.3333333333333333,RGB,JPEG,176.88517422146268,51.21391198035867,714.7707291779161,False,,1ca12898a3768f9653e8ba3e92664bac,173.36415100097656,174.97327677408853,182.3180948893229
val,cardboard,cardboard_1072.jpg,..\data\split\val\cardboard\cardboard_1072.jpg,.jpg,123.287109375,600,712,0.8426966292134831,RGB,JPEG,134.4739279026217,60.752817726886946,530.6288212802598,False,,2e2361fbdfc1d3c8a27d182bae9ed22c,151.76001872659177,141.7476334269663,109.91413155430712
val,cardboard,cardboard_1075.jpg,..\data\split\val\cardboard\cardboard_1075.jpg,.jpg,586.994140625,700,1200,0.5833333333333334,RGB,JPEG,165.02598293650794,65.36822570964195,479.7755253305991,False,,ea69cd7e0a66da3e20c2bc646871c6ab,168.10193333333333,173.61527261904763,153.36074285714287
val,cardboard,cardboard_1079.jpg,..\data\split\val\cardboard\cardboard_1079.jpg,.jpg,21.3095703125,512,384,1.3333333333333333,RGB,JPEG,170.8170928955078,66.09638913418006,1566.9550654655322,False,,0b25082d2a4e84f07244bba35e3372c1,181.02035522460938,164.74336751302084,166.68755594889322
val,cardboard,cardboard_1083.jpg,..\data\split\val\cardboard\cardboard_1083.jpg,.jpg,37.853515625,553,1024,0.5400390625,RGB,JPEG,125.21799829999246,42.42782684532505,401.61830241138534,False,,c3a6947dd9b660fb35f0c72cda185295,131.8136990704114,123.32123608442586,120.51905974514014
val,cardboard,cardboard_1090.jpg,..\data\split\val\cardboard\cardboard_1090.jpg,.jpg,247.7001953125,900,1200,0.75,RGB,JPEG,176.43815864197532,79.82781819868616,1420.6006816870363,False,,a5acdbedee258b9478fd29e88cafd861,173.29652407407409,181.19047777777777,174.82747407407408
val,cardboard,cardboard_1094.jpg,..\data\split\val\cardboard\cardboard_1094.jpg,.jpg,14.0771484375,512,384,1.3333333333333333,RGB,JPEG,131.08169894748264,59.7260982827944,562.0410864891019,False,,549bba5753cac61f417c58487af515f0,157.2640126546224,131.74510192871094,104.23598225911458
val,cardboard,cardboard_1098.jpg,..\data\split\val\cardboard\cardboard_1098.jpg,.jpg,3.083984375,301,167,1.8023952095808384,RGB,JPEG,221.6634040888323,52.12494888762441,1655.94337361097,False,,d330d100bc62b388cfa0570daa5df6b5,231.482583006744,221.95336900948934,211.55426025026358
val,cardboard,cardboard_11.jpg,..\data\split\val\cardboard\cardboard_11.jpg,.jpg,4.24609375,225,225,1.0,RGB,JPEG,180.53452510288065,71.95664674292713,2160.3149344596004,False,,4ab2286779d6e16ed573829eb849a8d2,191.85307654320988,180.8872888888889,168.8632098765432
val,cardboard,cardboard_1102.jpg,..\data\split\val\cardboard\cardboard_1102.jpg,.jpg,3.6845703125,225,225,1.0,RGB,JPEG,187.0115489711934,71.58500832743228,2048.981364397476,False,,290fba660d753f46b1dd07f959a49757,212.3951012345679,185.7868839506173,162.85266172839505
val,cardboard,cardboard_1103.jpg,..\data\split\val\cardboard\cardboard_1103.jpg,.jpg,27.5341796875,474,474,1.0,RGB,JPEG,200.13339801907338,69.66166781289499,2573.09508077905,False,,2cc234465d9c38d1d79f3a8080b39366,198.32491231818264,216.94581975822962,185.12946198080792
val,cardboard,cardboard_1110.jpg,..\data\split\val\cardboard\cardboard_1110.jpg,.jpg,55.322265625,450,682,0.6598240469208211,RGB,JPEG,120.45549473226893,60.52919328975583,1224.1985262764817,False,,0b6999ba9531df1bd77788e953c74875,138.10530140110785,118.29847181492343,104.9627109807755
val,cardboard,cardboard_1114.jpg,..\data\split\val\cardboard\cardboard_1114.jpg,.jpg,16.275390625,512,384,1.3333333333333333,RGB,JPEG,136.62214152018228,45.225472519343775,280.42457580400827,False,,223b12d66c66e107dc707f28957798f7,162.1083780924479,139.15214029947916,108.6059061686198
val,cardboard,cardboard_1117.jpg,..\data\split\val\cardboard\cardboard_1117.jpg,.jpg,2.7509765625,225,225,1.0,RGB,JPEG,231.4499489711934,48.08261725976277,1526.7409272036334,False,,0e4a11ea11131bfa5544fbd05d64e053,243.48217283950618,233.29872592592594,217.56894814814814
val,cardboard,cardboard_1128.jpg,..\data\split\val\cardboard\cardboard_1128.jpg,.jpg,19.97265625,512,384,1.3333333333333333,RGB,JPEG,143.32977973090277,51.11137754392029,607.5907050091513,False,,bc616bf94126b0a9927fe7886fd80c9d,170.58100382486978,144.4941864013672,114.91414896647136
val,cardboard,cardboard_1129.jpg,..\data\split\val\cardboard\cardboard_1129.jpg,.jpg,30.6494140625,640,640,1.0,RGB,JPEG,22.77363525390625,49.117576504388786,648.0333505474031,False,,165456411816d04760a36c73b00dc4fa,26.1581982421875,22.82202880859375,19.3406787109375
val,cardboard,cardboard_1130.jpg,..\data\split\val\cardboard\cardboard_1130.jpg,.jpg,13.619140625,512,384,1.3333333333333333,RGB,JPEG,139.74293009440103,51.9908090851342,295.9407582702891,False,,befb267d01fac431dd0c58796e46bfd4,171.60609436035156,142.19442240397134,105.4282735188802
val,cardboard,cardboard_1136.jpg,..\data\split\val\cardboard\cardboard_1136.jpg,.jpg,22.6796875,512,384,1.3333333333333333,RGB,JPEG,125.89439561631944,62.36509926179505,1414.6395574857531,False,,0c9b3a1fb6438d2ea60837504d76eee4,140.86542256673178,129.38556925455728,107.43219502766927
val,cardboard,cardboard_1138.jpg,..\data\split\val\cardboard\cardboard_1138.jpg,.jpg,24.6669921875,512,384,1.3333333333333333,RGB,JPEG,149.02062310112848,39.957174882016695,1102.855506077176,False,,83f2d9f5cb2e58b19b85c5f9ab145b22,182.0662587483724,149.46466064453125,115.53094991048177
val,cardboard,cardboard_1147.jpg,..\data\split\val\cardboard\cardboard_1147.jpg,.jpg,24.9609375,512,384,1.3333333333333333,RGB,JPEG,117.07323031955295,39.314928392415325,1598.279559674336,False,,32739f4b7256d946cda2c888b1bccca0,136.93293253580728,118.36724853515625,95.91950988769531
val,cardboard,cardboard_1157.jpg,..\data\split\val\cardboard\cardboard_1157.jpg,.jpg,12.416015625,512,384,1.3333333333333333,RGB,JPEG,190.01378716362848,64.06423539796202,568.7912322146198,False,,752c26ecda3b7e91104485839d774827,215.6441192626953,190.45300801595053,163.9442342122396
val,cardboard,cardboard_1172.jpg,..\data\split\val\cardboard\cardboard_1172.jpg,.jpg,4.228515625,259,194,1.3350515463917525,RGB,JPEG,210.15706059520494,67.27807360843617,2630.2520389228443,False,,3ad035e7f7bb7053b370d482b68940d5,219.5241611272539,208.8634717191418,202.08354893921904
val,cardboard,cardboard_1174.jpg,..\data\split\val\cardboard\cardboard_1174.jpg,.jpg,26.142578125,512,384,1.3333333333333333,RGB,JPEG,186.7808583577474,56.45262768953603,2056.36865190903,False,,a62c0e947860ff2f2f1646ab11030786,180.3429718017578,184.2215779622396,195.77802530924478
val,cardboard,cardboard_1176.jpg,..\data\split\val\cardboard\cardboard_1176.jpg,.jpg,41.3046875,800,370,2.1621621621621623,RGB,JPEG,139.1753018018018,69.37537506691177,2211.799722927501,False,,8b87f7ffeeeeaa6dd19e96125cb16469,201.64692567567567,149.7677027027027,66.11127702702703
val,cardboard,cardboard_1202.jpg,..\data\split\val\cardboard\cardboard_1202.jpg,.jpg,235.388671875,1080,1920,0.5625,RGB,JPEG,111.57930668081276,45.502846613772974,519.1833709487016,False,,96b8bd8b0462db2c2d4fa0e24b4b3792,118.52904513888889,114.82485387731481,101.38402102623456
val,cardboard,cardboard_1203.jpg,..\data\split\val\cardboard\cardboard_1203.jpg,.jpg,24.73828125,512,384,1.3333333333333333,RGB,JPEG,135.51488240559897,49.048571836782166,998.6884897901522,False,,f6a2f4a4ac205c022c62ca6dd3bd9c55,149.13923136393228,135.6048838297526,121.80053202311198
val,cardboard,cardboard_1207.jpg,..\data\split\val\cardboard\cardboard_1207.jpg,.jpg,24.26171875,324,322,1.0062111801242235,RGB,JPEG,181.3367871840094,80.81819457724215,5108.218078695388,False,,651f5d23b44ff4c9595ad9f9cdecd9b8,184.2864810980753,191.4551414768806,168.2687389770723
val,cardboard,cardboard_121.jpg,..\data\split\val\cardboard\cardboard_121.jpg,.jpg,24.6171875,474,474,1.0,RGB,JPEG,219.21187695466656,53.15558505771407,2410.9549801513895,False,,2144ecc1606a107831925f78c6d9e0fd,219.01548006907726,218.62612384055262,219.99402695436984
val,cardboard,cardboard_1212.jpg,..\data\split\val\cardboard\cardboard_1212.jpg,.jpg,15.7197265625,512,384,1.3333333333333333,RGB,JPEG,140.65299140082465,68.76617150647837,619.7639905058833,False,,3de4f9431213f8ce3331c7501ecd28ed,151.38758850097656,141.71707153320312,128.85431416829428
val,cardboard,cardboard_1217.jpg,..\data\split\val\cardboard\cardboard_1217.jpg,.jpg,19.7646484375,400,600,0.6666666666666666,RGB,JPEG,140.0725888888889,56.264949620995935,637.1892939915972,False,,9c4dfb3ff9cab97a77ba83eacd8487e3,138.59485416666666,140.24625833333334,141.37665416666667
val,cardboard,cardboard_1230.jpg,..\data\split\val\cardboard\cardboard_1230.jpg,.jpg,9.7783203125,381,288,1.3229166666666667,RGB,JPEG,230.28380783999222,52.26730989321648,2241.2885178633255,False,,5e361e2bcc4deacd636fd178e08ea02e,220.36409120734908,229.20467884222805,241.28265347039954
val,cardboard,cardboard_1232.jpg,..\data\split\val\cardboard\cardboard_1232.jpg,.jpg,19.703125,512,384,1.3333333333333333,RGB,JPEG,156.61441379123264,48.88021271927481,333.0063907239172,False,,ed16e38ee337a02caacc361b4cc8c33b,174.7685292561849,158.79484049479166,136.27987162272134
val,cardboard,cardboard_1240.jpg,..\data\split\val\cardboard\cardboard_1240.jpg,.jpg,17.7314453125,512,384,1.3333333333333333,RGB,JPEG,139.93794759114584,64.89039023059865,380.6992978238398,False,,bc873a0268acf7bd4f04f21cab19a90c,161.4107666015625,141.26081339518228,117.1422627766927
val,cardboard,cardboard_1254.jpg,..\data\split\val\cardboard\cardboard_1254.jpg,.jpg,248.912109375,1200,1600,0.75,RGB,JPEG,117.9480546875,53.814988567930165,719.6173783577734,False,,6c77dc05b7a4189db805ec73b024e529,146.20638697916667,126.08630729166667,81.55146979166666
val,cardboard,cardboard_127.jpg,..\data\split\val\cardboard\cardboard_127.jpg,.jpg,4.0390625,250,176,1.4204545454545454,RGB,JPEG,142.8278484848485,46.66764176705584,531.9610117722107,False,,eacf01b2cd2af15ce0ffb6f6cba35d8e,191.7374090909091,147.02561363636363,89.72052272727272
val,cardboard,cardboard_1270.jpg,..\data\split\val\cardboard\cardboard_1270.jpg,.jpg,122.505859375,600,600,1.0,RGB,JPEG,220.79356574074075,69.37074571999685,1992.7123735209184,False,,cb1f5fd0403d0e3832b42f9a913e95e0,211.0804,221.87711944444445,229.42317777777777
val,cardboard,cardboard_1272.jpg,..\data\split\val\cardboard\cardboard_1272.jpg,.jpg,14.6787109375,218,300,0.7266666666666667,RGB,JPEG,163.21284403669725,80.0853115340876,5672.629189839989,False,,1489a9308d79d96a7dd9a5a14bc75224,154.55659021406728,191.15235474006116,143.9295871559633
val,cardboard,cardboard_1286.jpg,..\data\split\val\cardboard\cardboard_1286.jpg,.jpg,49.1484375,1024,768,1.3333333333333333,RGB,JPEG,232.85803095499674,49.40845265943447,1084.4735143203918,False,,269c3d73ab5e94c528e45c25daa38496,234.13672892252603,233.93107096354166,230.50629297892252
val,cardboard,cardboard_129.jpg,..\data\split\val\cardboard\cardboard_129.jpg,.jpg,17.6943359375,512,384,1.3333333333333333,RGB,JPEG,105.58166164822049,65.29087200623385,667.212472708249,False,,3d4fdc5f2c0872eeb81dfb55ccbb2b89,119.70084126790364,106.08613586425781,90.9580078125
val,cardboard,cardboard_1291.jpg,..\data\split\val\cardboard\cardboard_1291.jpg,.jpg,18.40625,474,474,1.0,RGB,JPEG,216.44892942132967,67.21590847803515,1331.2752716175987,False,,430330823e9cf2b65bcae297b1a45c81,219.41219355872457,235.8283528280724,194.10624187719205
val,cardboard,cardboard_1300.jpg,..\data\split\val\cardboard\cardboard_1300.jpg,.jpg,22.0390625,512,384,1.3333333333333333,RGB,JPEG,151.99949645996094,47.07978817087244,640.6925644390027,False,,28f0caa298c7a7461c0a4b984f0fd066,182.47630818684897,152.9204864501953,120.60169474283855
val,cardboard,cardboard_1305.jpg,..\data\split\val\cardboard\cardboard_1305.jpg,.jpg,288.5888671875,736,985,0.7472081218274111,RGB,JPEG,116.02312817258883,83.23987320633262,851.4383204061799,False,,bb7113543dbd804dda616898f283e849,113.82649663429706,123.68647373648201,110.55641414698742
val,cardboard,cardboard_131.jpg,..\data\split\val\cardboard\cardboard_131.jpg,.jpg,14.408203125,386,386,1.0,RGB,JPEG,209.10594691580087,71.67971796444243,2614.2628405097826,False,,b4cdd07abc5599bd59b5a53399f2c080,228.7380533705603,212.99171789846707,185.58806947837525
val,cardboard,cardboard_1318.jpg,..\data\split\val\cardboard\cardboard_1318.jpg,.jpg,72.6669921875,541,1000,0.541,RGB,JPEG,161.22918052988294,82.9703593675839,1973.949137062727,False,,5a5f89c2d1f19822e92bce548158e31f,200.82169131238447,161.83319963031423,121.03265064695009
val,cardboard,cardboard_1321.jpg,..\data\split\val\cardboard\cardboard_1321.jpg,.jpg,16.24609375,512,384,1.3333333333333333,RGB,JPEG,151.32256571451822,56.17185949534933,1152.0315849650394,False,,a5e8b1f88b3e6da5779f79ab30f5f60b,169.64356486002603,150.1836191813151,134.14051310221353
val,cardboard,cardboard_1324.jpg,..\data\split\val\cardboard\cardboard_1324.jpg,.jpg,2.953125,225,225,1.0,RGB,JPEG,221.14424362139917,47.55526722342402,1728.4537913997017,False,,446f52d18e1880c1707f45cd4e19f7bf,242.59802469135803,219.87816296296296,200.95654320987654
val,cardboard,cardboard_1336.jpg,..\data\split\val\cardboard\cardboard_1336.jpg,.jpg,54.4326171875,800,800,1.0,RGB,JPEG,216.23511614583333,78.89309139510975,1702.0076014024194,False,,86ff9e6834f6cfa91477acb1f76f36b3,231.1685,216.951384375,200.5854640625
val,cardboard,cardboard_1345.jpg,..\data\split\val\cardboard\cardboard_1345.jpg,.jpg,3.517578125,225,225,1.0,RGB,JPEG,224.39905185185185,52.14313122311721,2143.217176367017,False,,20b0f680207418ad62d0f59b9d72032d,243.20588641975309,226.52351604938272,203.46775308641975
val,cardboard,cardboard_135.jpg,..\data\split\val\cardboard\cardboard_135.jpg,.jpg,14.640625,474,474,1.0,RGB,JPEG,233.2232088281199,43.19981888722417,1282.2056919984325,False,,a45d33696c4c2818fe901cdf2a928c1c,231.617756235646,236.84039683811355,231.21147341060015
val,cardboard,cardboard_1354.jpg,..\data\split\val\cardboard\cardboard_1354.jpg,.jpg,23.0234375,300,400,0.75,RGB,JPEG,156.6846277777778,78.33412348059153,1309.3980262222221,False,,ab4a6d1ad1b28a6c75bdb25723df5d5e,180.67975833333333,161.018175,128.35595
val,cardboard,cardboard_1362.jpg,..\data\split\val\cardboard\cardboard_1362.jpg,.jpg,46.9501953125,300,300,1.0,RGB,JPEG,233.91508518518518,47.37359196219081,3054.328892262222,False,,bb54f2e88b8224cabf54be2670323914,230.16185555555555,237.09785555555555,234.48554444444446
val,cardboard,cardboard_1376.jpg,..\data\split\val\cardboard\cardboard_1376.jpg,.jpg,3.3837890625,232,218,1.0642201834862386,RGB,JPEG,95.67134609300854,35.04813592935354,922.0273365039114,False,,41affb5ad5e94c19b39e202622fd6f7e,117.03509569756406,99.2553780449225,70.72356453653907
val,cardboard,cardboard_1380.jpg,..\data\split\val\cardboard\cardboard_1380.jpg,.jpg,18.5224609375,350,350,1.0,RGB,JPEG,190.15321360544218,80.84096797925172,3982.16860231297,False,,c586eae43a4b76cfe549e371f806f45c,169.4868244897959,194.28317551020407,206.68964081632652
val,cardboard,cardboard_1384.jpg,..\data\split\val\cardboard\cardboard_1384.jpg,.jpg,4.16015625,225,225,1.0,RGB,JPEG,218.09402469135802,59.79931272998724,2465.4672343459843,False,,1af7e54171b62b638b8003b884100503,232.92377283950617,219.94836543209877,201.40993580246914
val,cardboard,cardboard_1392.jpg,..\data\split\val\cardboard\cardboard_1392.jpg,.jpg,13.6923828125,512,384,1.3333333333333333,RGB,JPEG,176.34258694118924,60.26549774019714,622.7334350906312,False,,d783a3811b49b51746bc1664f678f198,193.13187662760416,176.87517801920572,159.0207061767578
val,cardboard,cardboard_140.jpg,..\data\split\val\cardboard\cardboard_140.jpg,.jpg,22.5576171875,512,384,1.3333333333333333,RGB,JPEG,146.90882703993054,45.68547066508608,1111.2829593912593,False,,ba29ed92f4eef4e90576c23f9e188fd5,177.41524251302084,147.64004516601562,115.6711934407552
val,cardboard,cardboard_1401.jpg,..\data\split\val\cardboard\cardboard_1401.jpg,.jpg,132.3984375,1500,1500,1.0,RGB,JPEG,216.45908325925927,73.84936007775829,703.7615373720614,False,,86fb1d34086545e45dca7d90e48fe9ef,237.1071728888889,219.02296177777777,193.2471151111111
val,cardboard,cardboard_1409.jpg,..\data\split\val\cardboard\cardboard_1409.jpg,.jpg,15.1240234375,474,396,1.196969696969697,RGB,JPEG,235.78834228359545,46.05918001753166,2433.250096518693,False,,e2d9ab8468e966e2f4c1d30f1504eab9,236.98598325022377,236.5231588032221,233.85588479734048
val,cardboard,cardboard_149.jpg,..\data\split\val\cardboard\cardboard_149.jpg,.jpg,18.7998046875,512,384,1.3333333333333333,RGB,JPEG,146.55699835883246,39.68468396914243,413.8841480000151,False,,1b4a41f79980e1bf1d07106caa7bb988,172.1824696858724,148.05481974283853,119.43370564778645
val,cardboard,cardboard_15.jpg,..\data\split\val\cardboard\cardboard_15.jpg,.jpg,21.0244140625,512,384,1.3333333333333333,RGB,JPEG,139.19606696234808,57.51481045279436,857.6388991225716,False,,22bb6e5263868255b485b5d3f4615a39,167.97914123535156,138.1585693359375,111.4504903157552
val,cardboard,cardboard_156.jpg,..\data\split\val\cardboard\cardboard_156.jpg,.jpg,24.6376953125,512,384,1.3333333333333333,RGB,JPEG,134.5111829969618,51.46513202330963,577.2695713136087,False,,cd274a391b98af3a4a1ef4b200bf1bfb,185.9302215576172,135.3620351155599,82.24129231770833
val,cardboard,cardboard_164.jpg,..\data\split\val\cardboard\cardboard_164.jpg,.jpg,26.341796875,512,384,1.3333333333333333,RGB,JPEG,146.6829087999132,55.65632842632462,1096.5671651436844,False,,999c4ae70774ddfbc6bceb022c853bf0,181.6294962565104,146.44982401529947,111.96940612792969
val,cardboard,cardboard_181.jpg,..\data\split\val\cardboard\cardboard_181.jpg,.jpg,45.84765625,580,580,1.0,RGB,JPEG,190.58108699960366,71.58719453457657,3173.894539950847,False,,422078e3f0ead8bb8767d547620aa2e8,178.78358501783592,185.15345422116528,207.80622175980974
val,cardboard,cardboard_188.jpg,..\data\split\val\cardboard\cardboard_188.jpg,.jpg,10.3994140625,232,218,1.0642201834862386,RGB,JPEG,150.74061478435095,67.07750574987699,4286.124830847326,False,,0a2316f7a8485aebdef7811963bbe9ba,199.74084546029738,162.15928503638088,90.32171385637457
val,cardboard,cardboard_19.jpg,..\data\split\val\cardboard\cardboard_19.jpg,.jpg,4.119140625,177,177,1.0,RGB,JPEG,201.2897209188505,52.82037795828175,3094.703555942035,False,,6ff6f0bd88fc2978968f6bf864bbb7c9,216.22270101184208,202.59379488652687,185.0526668581825
val,cardboard,cardboard_2.jpg,..\data\split\val\cardboard\cardboard_2.jpg,.jpg,3.384765625,225,225,1.0,RGB,JPEG,194.20279176954733,47.607962899763756,1815.1958774690202,False,,d132be97695f15761e6ab7aaf8e0455b,210.79841975308642,195.2461827160494,176.56377283950619
val,cardboard,cardboard_208.jpg,..\data\split\val\cardboard\cardboard_208.jpg,.jpg,4.0498046875,225,225,1.0,RGB,JPEG,202.7743473251029,77.93053509776125,2370.6552203553365,False,,e95a0420e83a7eee39c9daa49508c142,214.72634074074074,203.5324839506173,190.06421728395063
val,cardboard,cardboard_216.jpg,..\data\split\val\cardboard\cardboard_216.jpg,.jpg,15.6611328125,512,384,1.3333333333333333,RGB,JPEG,182.86507500542535,36.92676952805906,1325.0505284334843,False,,3ae5206c1fb7239cb664d925cf4f20c6,180.5657704671224,181.96117655436197,186.06827799479166
